city,brand,title,start_time,distance,volumn,gear,tag,price
深圳二手车,宝马,5系 2014款 530Li 领先型,2014年,8.7万公里,3.0升,自动,建达成市场,25.8
深圳二手车,奔驰,C级 2017款 改款 C 180 L 时尚型运动版,2017年,2.9万公里,1.6升,自动,高配,25.8
深圳二手车,丰田,卡罗拉 2013款 特装版 1.6L 自动炫酷型GL,2013年,12万公里,1.6升,自动,好评商家,6.8
深圳二手车,宝马,3系 2011款 320i 豪华型,2011年,10万公里,2.0升,自动,好评商家,9.28
深圳二手车,雪佛兰,科鲁兹 2012款 1.6T SE MT,2012年,7.5万公里,1.6升,手动,建达成市场,3.68
深圳二手车,丰田,锐志 2013款 2.5S 菁锐版,2014年,6万公里,2.5升,自动,好评商家,14.99
深圳二手车,吉利,经典帝豪 2010款 1.8 CVT 豪华型,2012年,7万公里,1.8升,自动,高配,2.98
深圳二手车,宝马,3系 2017款 330i M运动型,2017年,6.8万公里,2.0升,自动,好评商家,28.8
深圳二手车,宝马,X1 2012款 sDrive18i 豪华型,2012年,10万公里,2.0升,自动,好评商家,11.98
深圳二手车,丰田,锐志 2009款 2.5 手自一体 V,2009年,13万公里,2.5升,自动,好评商家,8.68
深圳二手车,丰田,皇冠 2008款 2.5L 5周年纪念版,2009年,6.8万公里,2.5升,自动,高配,13.98
深圳二手车,宝马,7系 2009款 730Li领先型,2009年,11.6万公里,3.0升,自动,好评商家,19.8
深圳二手车,本田,凌派 2013款 1.8L 自动豪华版,2013年,11.30万公里,1.8升,自动,好评商家,7.98
深圳二手车,宝马,X1 2013款 sDrive18i 时尚型,2014年,10万公里,2.0升,自动,建达成市场,14.58
深圳二手车,三菱,ASX劲炫 2011款 2.0四驱劲酷版,2011年,12万公里,2.0升,自动,90天可退,6.6
深圳二手车,别克,昂科拉 2013款 1.4T 自动两驱精英型,2013年,9.8万公里,1.4升,自动,好评商家,5.98
深圳二手车,福特,福克斯三厢 2015款 三厢 1.6L 自动舒适型,2016年,4.7万公里,1.6升,自动,好评商家,7.38
深圳二手车,宝马,X5 2014款 xDrive35i 豪华型,2014年,7.9万公里,3.0升,自动,90天可退,50.5
深圳二手车,现代,瑞纳 2016款 1.4L 自动智能型GLS,2016年,2.3万公里,1.4升,自动,建达成名车中心,5.28
深圳二手车,大众,帕萨特 2011款 1.8TSI DSG尊荣版,2012年,10万公里,1.8升,自动,好评商家,9.3
深圳二手车,马自达,CX4 2016款 2.0L 自动两驱蓝天探索版,2017年,4万公里,2.0升,自动,高配,11.9
深圳二手车,现代,朗动 2012款 1.6L 自动时尚型,2012年,16万公里,1.6升,自动,建达成市场,5.18
深圳二手车,本田,雅阁 2016款 2.0L 舒适版,2018年,3.8万公里,2.0升,自动,好评商家,16.2
深圳二手车,丰田,凯美瑞 2010款 240G 豪华版,2010年,12万公里,2.4升,自动,建达成市场,8.28
深圳二手车,奥迪,A6L 2012款 TFSI 标准型,2013年,9.7万公里,2.0升,自动,好评商家,19.8
深圳二手车,奔驰,GLA级 2015款 GLA 200 时尚型,2015年,8万公里,1.6升,自动,好评商家,18.38
深圳二手车,江淮,瑞风M3 2016款 宜家版 1.6 手动 豪华型,2017年,3万公里,1.6升,手动,好评商家,5.38
深圳二手车,日产,逍客 2016款 2.0L CVT领先版,2016年,3万公里,2.0升,自动,好评商家,10.8
深圳二手车,长安,欧诺 2015款 1.5L金欧诺标准型,2016年,5.2万公里,1.5升,手动,桃园名车广场,3.5
深圳二手车,上海汇众,伊思坦纳 2009款 2.3 手动 豪华型15座,2010年,15万公里,2.3升,手动,好评商家,3.98
深圳二手车,奔驰,CLS级 2012款 CLS 300 CGI,2014年,6.5万公里,3.5升,自动,好评商家,35.8
深圳二手车,路虎,极光 2013款 2.0T 3门耀动版,2013年,9万公里,2.0升,自动,高配,19.8
深圳二手车,北汽新能源,EU 2017款 EU400 乐享版,2017年,3.6万公里,纯电动,自动,好评商家,7.5
深圳二手车,起亚,K4 2015款 1.8L 自动DLX Special,2016年,4.2万公里,1.8升,自动,高配,9.58
深圳二手车,路虎,神行者2 2014款 2.2T SD4 SE柴油版,2013年,5.9万公里,2.2升,自动,90天可退,25
深圳二手车,奔驰,E级 2016款 E 300 L 运动豪华型,2016年,4.9万公里,2.0升,自动,好评商家,38.9
深圳二手车,铃木,超级维特拉 2011款 2.4 AT JLXEL 5门限量版,2011年,10.3万公里,2.4升,自动,高配,10.88
深圳二手车,奔驰,E级 2007款 E 230 时尚型,2008年,17万公里,2.5升,自动,好评商家,9.88
深圳二手车,奔驰,E级 2014款 E 260 L 运动型,2014年,7.5万公里,1.8升,自动,高配,24.6
深圳二手车,长安,CX30两厢 2010款 两厢 1.6L 手动豪华型,2011年,11万公里,1.6升,手动,好评商家,1.38
深圳二手车,日产,轩逸 2007款 1.6 XE 舒适版,2007年,10万公里,1.6升,自动,桃园名车广场,3.8
深圳二手车,日产,颐达 2009款 1.6 自动 J时尚型,2010年,17万公里,1.6升,自动,好评商家,4.38
深圳二手车,丰田,凯美瑞 2012款 2.5G 豪华导航版,2012年,12万公里,2.5升,自动,好评商家,11.88
深圳二手车,宝马,5系 2017款 525Li 豪华设计套装,2017年,4万公里,2.0升,自动,建达成市场,33.8
深圳二手车,大众,帕萨特 2013款 2.0TSI DSG御尊版,2013年,12万公里,2.0升,自动,好评商家,11.8
深圳二手车,丰田,汉兰达 2015款 2.0T 四驱豪华版 7座,2016年,9万公里,2.0升,自动,90天可退,26.8
深圳二手车,奔驰,S级 2012款 S 400 L HYBRID Grand Edition,2013年,9万公里,3.5升,自动,好评商家,36.8
深圳二手车,奔驰,S级 2004款 S 500,2004年,20万公里,5.0升,自动,90天可退,6.88
深圳二手车,捷豹,FPACE 2016款 2.0T 自动 都市尊享版,2017年,4.5万公里,2.0升,自动,桃园名车广场,31.38
深圳二手车,现代,领动 2016款 1.6L 自动智炫·精英型,2016年,5.8万公里,1.6升,自动,好评商家,6.88
深圳二手车,宝马,3系 2009款 320i 豪华型,2009年,12万公里,2.0升,自动,好评商家,7.8
深圳二手车,宝马,X1(进口) 2012款 sDrive18i 豪华型,2012年,10.8万公里,2.0升,自动,桃园名车广场,11.28
深圳二手车,奔驰,CLA级 2016款 改款 CLA 220 4MATIC,2016年,3.5万公里,2.0升,自动,好评商家,26.8
深圳二手车,奔驰,A级 2019款 A级 改款 A 200 L 运动轿车,2019年,1万公里,1.3升,自动,好评商家,27.88
深圳二手车,福特,福克斯三厢 2013款 三厢经典 1.8L 手动百万纪念版,2014年,13.83万公里,1.8升,手动,好评商家,3.68
深圳二手车,宝马,1系 2019款 118i M运动套装,2019年,0.01万公里,1.5升,自动,好评商家,18.8
深圳二手车,福特,福克斯两厢 2009款 两厢 1.8L 自动时尚型,2010年,6万公里,1.8升,自动,好评商家,3.28
深圳二手车,别克,GL8 2011款 2.4L CT豪华商务舒适版,2011年,9万公里,2.4升,自动,高配,11.88
深圳二手车,英菲尼迪,Q50 2014款 3.7L 舒适版,2017年,4.1万公里,3.7升,自动,好评商家,30.5
深圳二手车,大众,途锐 2011款 3.0TSI 高配型,2012年,9万公里,3.0升,自动,好评商家,26.8
深圳二手车,大众,途观 2012款 1.8TSI 自动两驱风尚版,2012年,8万公里,1.8升,自动,好评商家,8.8
深圳二手车,五菱,宏光 2010款 1.4 手动 豪华型,2012年,12万公里,1.4升,手动,好评商家,2.38
深圳二手车,丰田,凯美瑞 2018款 2.5G 豪华版,2018年,4.6万公里,2.5升,自动,好评商家,20.8
深圳二手车,别克,君威 2014款 2.0T GS豪情运动版,2014年,8万公里,2.0升,自动,90天可退,10.98
深圳二手车,雪佛兰,科鲁泽 2019款 Redline 320T 双离合欢快版,2019年,1.5万公里,1.0升,手动,建达成市场,6.8
深圳二手车,丰田,皇冠 2007款 3.0L Royal Saloon导航,2007年,13万公里,3.0升,自动,好评商家,10.62
深圳二手车,宝马,7系 2009款 740Li领先型,2009年,12万公里,3.0升,自动,好评商家,20.8
深圳二手车,福特,嘉年华三厢 2013款 三厢 1.5L 手动风尚型,2015年,5.1万公里,1.5升,手动,好评商家,3.68
深圳二手车,宝马,3系 2009款 320i 豪华型,2009年,8万公里,2.0升,自动,高配,7.6
深圳二手车,大众,朗逸 2015款 1.6L 自动风尚版,2017年,5万公里,1.6升,自动,好评商家,6.98
深圳二手车,奥迪,A6L 2010款 2.0 TFSI 自动标准型,2010年,12万公里,2.0升,自动,高配,9.29
深圳二手车,宝马,5系 2012款 523Li 领先型,2012年,10万公里,2.5升,自动,好评商家,19.5
深圳二手车,宝骏,310 2016款 1.2 手动 豪华型,2016年,6万公里,1.2升,手动,90天可退,3.18
深圳二手车,启辰,D50 2016款 1.6 手动 精英版,2016年,5.6万公里,1.6升,手动,好评商家,3.68
深圳二手车,现代,伊兰特 2006款 1.8 自动 豪华型,2006年,10万公里,1.8升,自动,90天可退,1.95
深圳二手车,大众,桑塔纳 2013款 1.6L 自动风尚版,2014年,6万公里,1.6升,自动,好评商家,5.38
深圳二手车,日产,逍客 2016款 2.0L CVT领先版,2016年,3万公里,2.0升,自动,好评商家,10.8
深圳二手车,江淮,瑞风M3 2016款 宜家版 1.6 手动 豪华型,2017年,2万公里,1.6升,手动,90天可退,5.38
深圳二手车,长安,欧诺 2015款 1.5L金欧诺标准型,2016年,5.2万公里,1.5升,手动,好评商家,3.5
深圳二手车,起亚,智跑 2016款 2.0L 自动两驱版DLX,2016年,5万公里,2.0升,自动,建达成市场,9.3
深圳二手车,比亚迪,唐 2018款 唐 2.0T 自动智联尊荣型,2018年,1.9万公里,2.0升,自动,高配,12.98
深圳二手车,丰田,花冠 2013款 1.6L 自动豪华版,2013年,8万公里,1.6升,自动,好评商家,6.88
深圳二手车,丰田,帅客系能源 2018款纯电动厢式运输车,2017年,1.9万公里,1.6升,手动,高配,7.8
深圳二手车,现代,卡罗拉 2013款 特装版 1.8L CVT至酷版GLi,2013年,9万公里,1.8升,自动,好评商家,7.48
深圳二手车,本田,瑞纳 2016款 1.4L 自动智能型GLS,2016年,5.2万公里,1.4升,自动,高配,5.2
深圳二手车,海马,XRV 2015款 1.8L VTi CVT豪华版,2015年,4万公里,1.8升,自动,高配,11.48
深圳二手车,本田,普力马 2012款 1.8 自动 尊享版7座,2013年,5万公里,1.8升,自动,90天可退,3.88
深圳二手车,奥迪,飞度 2014款 1.5L SE CVT时尚型,2014年,5万公里,1.5升,自动,好评商家,6.18
深圳二手车,一汽,Q7 2014款 35 TFSI 越野型,2014年,8万公里,3.0升,自动,高配,37.8
深圳二手车,比亚迪,森雅M80 2011款 1.3 手动 7座超值版,2013年,10万公里,1.3升,手动,好评商家,1.66
深圳二手车,丰田,唐 2015款 2.0T 四驱旗舰型,2015年,7万公里,2.0升,自动,建达成市场,10.58
深圳二手车,丰田,锐志 2013款 2.5S 菁锐版,2014年,11万公里,2.5升,自动,好评商家,13.98
深圳二手车,丰田,皇冠 2017款 2.0T 运动版,2018年,2.5万公里,2.0升,自动,高配,27.8
深圳二手车,大众,锐志 2012款 2.5V 风度菁英炫装版,2012年,8.4万公里,2.5升,自动,好评商家,12.8
深圳二手车,宝马,夏朗 2016款 280TSI 乐享型 7座,2016年,4.2万公里,1.4升,自动,好评商家,17.2
深圳二手车,比亚迪,X1 2016款 sDrive18Li 时尚型,2018年,3万公里,1.5升,自动,桃园名车广场,19.6
深圳二手车,奥迪,F3R 2009款 金钻版 1.6L 自动档,2010年,9万公里,1.6升,自动,好评商家,1.75
深圳二手车,马自达,A6L 2010款 2.8 FSI 舒适型,2010年,12万公里,2.8升,自动,建达成市场,11.38
深圳二手车,奥迪,6 2014款 2.0L 自动经典型,2014年,7万公里,2.0升,自动,好评商家,7.38
深圳二手车,雪佛兰,A4L 2013款 30 TFSI 自动舒适型,2013年,11万公里,1.8升,自动,高配,16
深圳二手车,别克,科鲁泽 2019款 Redline 320T 双离合欢快版,2019年,1.2万公里,1.0升,手动,好评商家,6.2
深圳二手车,凯迪拉克,英朗GT 2018款 15T 双离合进取型,2017年,2万公里,1.0升,自动,桃园名车广场,7.2
深圳二手车,玛莎拉蒂,ATSL 2017款 28T 技术型,2018年,6.3万公里,2.0升,自动,高配,19.98
深圳二手车,讴歌,Ghibli 2017款 3.0T 标准版,2017年,5.8万公里,3.0升,自动,好评商家,65.5
深圳二手车,丰田,MDX 2010款 3.7 手自一体 舒适版,2010年,11.4万公里,3.7升,自动,好评商家,15.8
深圳二手车,五菱,凯美瑞 2016款 双擎 2.5HG 十周年纪念豪华导航版,2017年,5.6万公里,2.5升,自动,建达成市场,17.8
深圳二手车,宝马,宏光 2013款 1.2 手动 S舒适型,2013年,9万公里,1.2升,手动,好评商家,2.38
深圳二手车,英菲尼迪,X4 2014款 xDrive20i X设计套装,2015年,6.9万公里,2.0升,自动,好评商家,29.8
深圳二手车,奥迪,Q60 2013款 3.7L,2016年,4.2万公里,3.7升,自动,高配,34.8
深圳二手车,标致,Q5 2016款 40 TFSI 技术型,2016年,4.7万公里,2.0升,自动,桃园名车广场,24.8
深圳二手车,雪佛兰,3008 2013款 1.6THP 罗兰·加洛斯版,2013年,9万公里,1.6升,自动,好评商家,7.38
深圳二手车,奔驰,景程 2011款 改款 1.8 自动 舒适版,2011年,7万公里,1.8升,自动,好评商家,3.68
深圳二手车,现代,GL级 2011款 GL 450 4MATIC尊贵型,2011年,11.3万公里,4.7升,自动,高配,35.8
深圳二手车,荣威,酷派 2004款 FX 2.0,2007年,13万公里,2.0升,自动,好评商家,4.8
深圳二手车,哈弗,550 2010款 550 1.8L 自动启智版,2010年,6万公里,1.8升,自动,高配,4.88
深圳二手车,日产,M6 2018款 M6 1.5T 手动两驱都市型,2018年,3.8万公里,1.5升,手动,好评商家,5.3
深圳二手车,海马,骐达 2009款 1.6 自动 GE科技版,2009年,12万公里,1.6升,自动,高配,3.98
深圳二手车,日产,福美来 2005款 1.6 自动 豪华型,2005年,16万公里,1.6升,自动,建达成市场,1.6
深圳二手车,别克,天籁 2012款 2.0L XL智享版,2013年,9万公里,2.0升,自动,好评商家,8.8
深圳二手车,奥迪,昂科拉 2016款 18T 自动两驱都市领先型,2016年,2万公里,1.4升,自动,好评商家,8.99
深圳二手车,雷克萨斯,A6L 2014款 TFSI 标准型,2014年,9.2万公里,2.0升,自动,好评商家,22.2
深圳二手车,奔驰,RX 2013款 270 精英版,2014年,15万公里,2.7升,自动,高配,28.3
深圳二手车,本田,AMG 2009款 AMG G 55,2012年,8.00万公里,5.4升,自动,好评商家,93.8
深圳二手车,福特,锋范经典 2008款 1.5L 自动精英版,2010年,11万公里,1.5升,自动,好评商家,4.38
深圳二手车,日产,逍客 2016款 2.0L CVT领先版,2016年,3万公里,2.0升,自动,好评商家,10.8
深圳二手车,江淮,瑞风M3 2016款 宜家版 1.6 手动 豪华型,2017年,2万公里,1.6升,手动,好评商家,5.38
深圳二手车,长安,欧诺 2015款 1.5L金欧诺标准型,2016年,5.2万公里,1.5升,手动,好评商家,3.5
深圳二手车,宝马,7系 2007款 730Li减配版,2007年,12万公里,3.0升,自动,建达成市场,11.8
深圳二手车,别克,GL8 2007款 2.5 自动 7座GT精英型,2009年,12万公里,2.5升,自动,好评商家,3.68
深圳二手车,马自达,3 2010款 1.6L 手动经典时尚型,2012年,8万公里,1.6升,手动,好评商家,3.88
深圳二手车,丰田,汉兰达 2012款 2.7L 两驱5座精英版,2014年,10万公里,2.7升,自动,好评商家,15.98
深圳二手车,起亚,K4 2015款 1.8L 自动GLS Special,2015年,9万公里,1.8升,自动,好评商家,8.98
深圳二手车,大众,帕萨特 2011款 2.0TSI DSG御尊版,2013年,11万公里,2.0升,自动,好评商家,9.8
深圳二手车,奔驰,C级 2011款 C 200 CGI 时尚型,2011年,8万公里,1.8升,自动,好评商家,10.97
深圳二手车,大众,途观 2010款 1.8TSI 自动两驱菁英版,2011年,7万公里,1.8升,自动,好评商家,8.8
深圳二手车,斯柯达,明锐 2008款 2.0 手自一体 逸仕版,2008年,9万公里,2.0升,自动,桃园名车广场,2.88
深圳二手车,马自达,3昂克赛拉三厢 2014款 三厢 1.5L 自动豪华型,2014年,5万公里,1.5升,自动,好评商家,8.95
深圳二手车,丰田,埃尔法 2015款 3.5L 豪华版,2017年,5万公里,3.5升,自动,90天可退,86.8
深圳二手车,标致,307三厢 2008款 1.6 自动 尊贵版,2008年,10万公里,1.6升,自动,建达成市场,2.28
深圳二手车,奔驰,S级 2008款 S 350 L 豪华型,2008年,12万公里,3.5升,自动,好评商家,19.8
深圳二手车,奥迪,A4L 2013款 35 TFSI 自动标准型,2012年,11万公里,2.0升,自动,90天可退,14.5
深圳二手车,奥迪,Q3 2017款 35 TFSI 时尚型,2017年,4万公里,2.0升,自动,好评商家,17.68
深圳二手车,福特,蒙迪欧 2013款 2.0L GTDi200时尚型,2014年,6万公里,2.0升,自动,好评商家,11.6
深圳二手车,雪佛兰,爱唯欧三厢 2011款 三厢 1.4L MT SE,2013年,10万公里,1.4升,手动,好评商家,2.88
深圳二手车,江淮,瑞风 2011款 一家亲 2.0 手动 豪华版,2011年,9万公里,2.0升,手动,好评商家,1.98
深圳二手车,江淮,瑞风 2012款 1.9CTI 手动 柴油长轴舒适型,2014年,9万公里,1.9升,手动,好评商家,6.21
深圳二手车,现代,悦动 2009款 1.6 自动 豪华型导航版,2009年,8万公里,1.6升,自动,90天可退,3.06
深圳二手车,日产,天籁 2013款 2.0L XL舒适版,2014年,7.9万公里,2.0升,自动,建达成市场,11.8
深圳二手车,福特,福克斯三厢 2012款 三厢 1.6L 自动舒适型,2012年,8万公里,1.6升,自动,好评商家,4.98
深圳二手车,丰田,凯美瑞 2016款 2.0E 十周年纪念精英版,2017年,5.4万公里,2.0升,自动,好评商家,15.58
深圳二手车,宝马,5系 2013款 525Li 领先型,2013年,8万公里,2.0升,自动,高配,22.88
深圳二手车,本田,思域 2016款 1.8L 自动豪华版,2016年,3.5万公里,1.8升,自动,90天可退,9.88
深圳二手车,日产,天籁 2011款 2.0L XL舒适版,2013年,9万公里,2.0升,自动,建达成名车中心,8.88
深圳二手车,马自达,6 2011款 2.0L 自动超豪华型,2011年,6.6万公里,2.0升,自动,好评商家,5.08
深圳二手车,奥迪,A3 2017款 Sportback 35 TFSI 运动型,2018年,2万公里,1.4升,自动,桃园名车广场,17.5
深圳二手车,保时捷,Panamera 2016款 Panamera 4 Edition 3.0T,2016年,5万公里,3.0升,自动,好评商家,75.8
深圳二手车,奔驰,GLC 2018款 改款 GLC 200 4MATIC,2018年,3.9万公里,2.0升,自动,建达成市场,35.8
深圳二手车,大众,CC 2010款 2.0TSI 豪华型,2010年,9万公里,2.0升,自动,好评商家,9.98
深圳二手车,丰田,卡罗拉 2007款 1.8L 手动GLi,2007年,10.5万公里,1.8升,手动,好评商家,3.08
深圳二手车,宝马,2系 2018款 218i 时尚型,2018年,2.6万公里,1.5升,自动,好评商家,15.9
深圳二手车,别克,凯越 2005款 1.8 自动豪华型,2005年,13万公里,1.8升,自动,好评商家,1.68
深圳二手车,丰田,锐志 2007款 2.5V 天窗导航版,2008年,12万公里,2.5升,自动,建达成市场,7.8
深圳二手车,丰田,锐志 2008款 2.5S 特别导航版,2009年,9.8万公里,2.5升,自动,高配,8.18
深圳二手车,广汽,传祺GS3 2017款 200T 自动精英版,2018年,2.1万公里,1.3升,自动,好评商家,6.55
深圳二手车,奔驰,C级 2011款 C 200 CGI 时尚型,2012年,10.9万公里,1.8升,自动,建达成市场,12.88
深圳二手车,路虎,发现 2013款 3.0 SDV6 HSE 柴油版,2013年,9万公里,3.0升,自动,高配,45.8
深圳二手车,奥迪,A6L 2011款 3.0 TFSI quattro 豪华型,2011年,13.8万公里,3.0升,自动,桃园名车广场,13.98
深圳二手车,大众,高尔夫 2017款 230TSI 自动豪华百万辆纪念版,2018年,2万公里,1.4升,自动,好评商家,11.8
深圳二手车,奔驰,GLC 2017款 GLC 200 4MATIC,2017年,5万公里,2.0升,自动,好评商家,32.5
深圳二手车,现代,索纳塔 2011款 2.0L 自动豪华版,2012年,6万公里,2.0升,自动,90天可退,7.5
深圳二手车,丰田,皇冠 2009款 2.5L Royal特别强化版,2009年,12万公里,2.5升,自动,建达成市场,12.88
深圳二手车,吉利,博越 2016款 1.8TD 自动智慧型,2016年,8万公里,1.8升,自动,好评商家,7.95
深圳二手车,本田,杰德 2014款 1.8L 自动舒适精英版 5座,2014年,10万公里,1.8升,自动,个人,9.58
深圳二手车,现代,朗动 2016款 1.6L 自动智能型,2016年,5.6万公里,1.6升,自动,好评商家,6
深圳二手车,日产,逍客 2016款 2.0L CVT领先版,2016年,3万公里,2.0升,自动,好评商家,10.8
深圳二手车,长安,欧诺 2015款 1.5L金欧诺标准型,2016年,5.2万公里,1.5升,手动,好评商家,3.5
深圳二手车,江淮,瑞风M3 2016款 宜家版 1.6 手动 豪华型,2017年,2万公里,1.6升,手动,好评商家,5.38
深圳二手车,精灵smart,fortwo 2012款 1.0 手自一体 MHD 标准版,2013年,4万公里,1.0升,自动,90天可退,4.9
深圳二手车,大众,捷达 2010款 1.6L 伙伴,2011年,13万公里,1.6升,手动,桃园名车广场,2.55
深圳二手车,雪佛兰,科鲁兹 2015款 1.5L 自动时尚导航版,2015年,6万公里,1.5升,自动,好评商家,5.88
深圳二手车,吉利,经典帝豪 2012款 1.8 手动 豪华型,2012年,8万公里,1.8升,手动,高配,2.76
深圳二手车,本田,歌诗图 2012款 2.4L 尊享版,2013年,8.3万公里,2.4升,自动,好评商家,14.8
深圳二手车,路虎,奇瑞极光 2015款 2.0T 五门锐动版,2015年,7万公里,2.0升,自动,好评商家,20.88
深圳二手车,丰田,锐志 2006款 2.5S特别版,2006年,15万公里,2.5升,自动,高配,5.88
深圳二手车,江淮,和悦 2011款 RS 1.8 手动 5座优雅型,2011年,9万公里,1.8升,手动,90天可退,1.58
深圳二手车,丰田,汉兰达 2009款 3.5L 四驱7座精英版,2009年,11万公里,3.5升,自动,桃园名车广场,12.5
深圳二手车,雪佛兰,迈锐宝 2013款 2.0L 自动豪华版,2013年,7万公里,2.0升,自动,好评商家,7.8
深圳二手车,奇瑞,eQ1 2017款 eQ1 智享版 4座,2017年,3万公里,纯电动,自动,高配,3.8
深圳二手车,奔驰,迈巴赫S级 2015款 S 600,2018年,1万公里,6.0升,自动,高配,248.0
深圳二手车,别克,君越 2012款 2.4L SIDI豪华版,2014年,6万公里,2.4升,自动,好评商家,8.6
深圳二手车,丰田,普拉多(进口) 2014款 2.7L 自动豪华版,2014年,10万公里,2.7升,自动,好评商家,36.8
深圳二手车,丰田,普拉多(进口) 2014款 2.7L 自动豪华版,2014年,8.6万公里,2.7升,自动,好评商家,34.08
深圳二手车,日产,颐达 2009款 1.6L 自动科技版,2011年,12万公里,1.6升,自动,90天可退,3.88
深圳二手车,比亚迪,M6 2013款 2.4L 手动尊贵型,2013年,7.6万公里,2.4升,手动,好评商家,4.5
深圳二手车,长安,CS55 2017款 CS55 1.5T 自动炫色型,2017年,3万公里,1.5升,自动,90天可退,6.67
深圳二手车,丰田,锐志 2011款 2.5L 自动 S风度菁华版,2012年,10万公里,2.5升,自动,好评商家,12
深圳二手车,五菱,宏光 2014款 1.5L S 手动豪华型,2014年,9万公里,1.5升,手动,高配,3.58
深圳二手车,保时捷,Macan 2014款 Macan 2.0T,2014年,9万公里,2.0升,自动,90天可退,37.8
深圳二手车,英菲尼迪,Q60 2013款 3.7L,2014年,4万公里,3.7升,自动,90天可退,30
深圳二手车,宝骏,310W 2019款 310W 1.5L 手动舒适型 国VI,2019年,0.2万公里,1.5升,手动,好评商家,5
深圳二手车,本田,思域 2016款 1.8L 自动豪华版,2016年,3.5万公里,1.8升,自动,高配,9.8
深圳二手车,宝马,3系 2011款 325i 豪华型,2011年,10万公里,2.5升,自动,好评商家,12.8
深圳二手车,日产,骐达 2012款 1.6T GTS极速限量版,2012年,8万公里,1.6升,自动,好评商家,6.88
深圳二手车,英菲尼迪,Q50 2014款 3.7L 豪华运动版,2015年,6.81万公里,3.7升,自动,建达成市场,28.8
深圳二手车,沃尔沃,S80L 2009款 2.5T 智尊版,2009年,14万公里,2.5升,自动,好评商家,6.9
深圳二手车,宝马,X5 2011款 xDrive35i 领先型,2012年,13.5万公里,3.0升,自动,好评商家,24.3
深圳二手车,日产,轩逸 2009款 2.0XL CVT科技版,2010年,8.1万公里,2.0升,自动,高配,5.48
深圳二手车,奔驰,S级 2008款 S 350 L 4MATIC,2009年,19万公里,3.5升,自动,好评商家,22.98
深圳二手车,本田,CRV 2016款 2.0L 两驱都市版,2017年,5万公里,2.0升,自动,好评商家,16.38
深圳二手车,路虎,揽胜运动版 2011款 3.0 TDV6 柴油版,2012年,9万公里,3.0升,自动,好评商家,30.5
深圳二手车,欧宝,安德拉 2012款 2.4 手自一体 两驱豪华版,2012年,13万公里,2.4升,自动,建达成名车中心,6.8
深圳二手车,福特,锐界 2016款 EcoBoost 245 四驱豪锐型 7座,2017年,2万公里,2.0升,自动,好评商家,23.3
深圳二手车,奔驰,C级 2015款 改款 C 200 L 运动型,2016年,7.8万公里,2.0升,自动,桃园名车广场,26.38
深圳二手车,路虎,发现 2015款 3.0 V6 SC SE,2017年,5万公里,3.0升,自动,90天可退,66.8
深圳二手车,路虎,揽胜 2017款 3.0 V6 SC Vogue 加长版,2018年,4万公里,3.0升,自动,好评商家,109.68
深圳二手车,保时捷,Panamera 2014款 Panamera 3.0T,2014年,7.8万公里,3.0升,自动,好评商家,61.8
深圳二手车,丰田,RAV4 2012款 2.0 自动 四驱版,2012年,12.6万公里,2.0升,自动,好评商家,9.38
深圳二手车,宝马,7系 2005款 740Li,2006年,23.05万公里,4.0升,自动,桃园名车广场,8.8
深圳二手车,比亚迪,唐新能源 2018款 2.0T 全时四驱智联创享型,2019年,0.01万公里,2.0升,自动,桃园名车广场,22.8
深圳二手车,三菱,翼神 2011款 致尚版 1.8L CVT豪华型,2011年,9万公里,1.8升,自动,好评商家,5.2
深圳二手车,别克,君威 2014款 2.0T GS燃情运动版,2014年,8万公里,2.0升,自动,好评商家,11.98
深圳二手车,玛莎拉蒂,总裁 2013款 3.0T 标准型,2014年,7万公里,3.0升,自动,好评商家,62.5
深圳二手车,奔驰,C级 2019款 C 260 运动版 4MATIC,2018年,0.5万公里,1.5升,自动,高配,33.8
深圳二手车,雷克萨斯,GS 2005款 300,2006年,16万公里,3.0升,自动,好评商家,13.98
深圳二手车,江淮,瑞风M3 2016款 宜家版 1.6 手动 豪华型,2017年,3万公里,1.6升,手动,好评商家,5.38
深圳二手车,江淮,瑞风M3 2016款 宜家版 1.6 手动 豪华型,2017年,2万公里,1.6升,手动,好评商家,5.38
深圳二手车,日产,逍客 2016款 2.0L CVT领先版,2016年,3万公里,2.0升,自动,好评商家,10.8
深圳二手车,江淮,瑞风M3 2016款 宜家版 1.6 手动 豪华型,2017年,2万公里,1.6升,手动,好评商家,5.38
深圳二手车,江淮,瑞风M3 2016款 宜家版 1.6 手动 豪华型,2017年,3万公里,1.6升,手动,好评商家,5.38
深圳二手车,江淮,瑞风M3 2016款 宜家版 1.6 手动 豪华型,2017年,2万公里,1.6升,手动,好评商家,5.38
深圳二手车,日产,逍客 2016款 2.0L CVT领先版,2016年,3万公里,2.0升,自动,好评商家,10.8
深圳二手车,江淮,瑞风M3 2016款 宜家版 1.6 手动 豪华型,2017年,2万公里,1.6升,手动,好评商家,5.38
深圳二手车,江淮,瑞风M3 2016款 宜家版 1.6 手动 豪华型,2017年,2万公里,1.6升,手动,好评商家,5.38
深圳二手车,日产,逍客 2016款 2.0L CVT领先版,2016年,3万公里,2.0升,自动,好评商家,10.8
深圳二手车,日产,逍客 2016款 2.0L CVT领先版,2016年,3万公里,2.0升,自动,好评商家,10.8
